"Version";"FilePath";"ReferenceName";"FileName";"ReferenceType"
"7.0.1";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"Microsoft.Extensions.Logging.Abstractions";"CodeDesignPlus.Net.Library.csproj";"PackageReference"
"7.0.1";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"Microsoft.Extensions.Options";"CodeDesignPlus.Net.Library.csproj";"PackageReference"
"7.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"Microsoft.Extensions.Options.ConfigurationExtensions";"CodeDesignPlus.Net.Library.csproj";"PackageReference"
"7.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"Microsoft.Extensions.Options.DataAnnotations";"CodeDesignPlus.Net.Library.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";;"CodeDesignPlus.Net.Library.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";;"CodeDesignPlus.Net.Library.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"";"CodeDesignPlus.Net.Library.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"CodeDesignPlus.Net.Library.Abstractions";"CodeDesignPlus.Net.Library.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"";"CodeDesignPlus.Net.Library.csproj";"ProjectReference"
"6.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"coverlet.msbuild";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"7.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"Microsoft.Extensions.Configuration.Json";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"7.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"Microsoft.Extensions.DependencyInjection";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"17.7.2";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"Microsoft.NET.Test.Sdk";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"4.20.69";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"Moq";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"13.0.3";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"Newtonsoft.Json";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"2.5.1";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"xunit";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"2.5.1";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"xunit.runner.visualstudio";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"6.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"coverlet.collector";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";;"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"";"CodeDesignPlus.Net.Library.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\.pnpm\@codedesignplus+netcore@1.0.3-rc.0_tslib@1.14.1\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"CodeDesignPlus.Net.Library";"CodeDesignPlus.Net.Library.Test.csproj";"ProjectReference"
"7.0.1";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"Microsoft.Extensions.Logging.Abstractions";"CodeDesignPlus.Net.Library.csproj";"PackageReference"
"7.0.1";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"Microsoft.Extensions.Options";"CodeDesignPlus.Net.Library.csproj";"PackageReference"
"7.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"Microsoft.Extensions.Options.ConfigurationExtensions";"CodeDesignPlus.Net.Library.csproj";"PackageReference"
"7.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"Microsoft.Extensions.Options.DataAnnotations";"CodeDesignPlus.Net.Library.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";;"CodeDesignPlus.Net.Library.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";;"CodeDesignPlus.Net.Library.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"";"CodeDesignPlus.Net.Library.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"CodeDesignPlus.Net.Library.Abstractions";"CodeDesignPlus.Net.Library.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\src\CodeDesignPlus.Net.Library\CodeDesignPlus.Net.Library.csproj";"";"CodeDesignPlus.Net.Library.csproj";"ProjectReference"
"6.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"coverlet.msbuild";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"7.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"Microsoft.Extensions.Configuration.Json";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"7.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"Microsoft.Extensions.DependencyInjection";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"17.7.2";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"Microsoft.NET.Test.Sdk";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"4.20.69";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"Moq";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"13.0.3";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"Newtonsoft.Json";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"2.5.1";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"xunit";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"2.5.1";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"xunit.runner.visualstudio";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"6.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"coverlet.collector";"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";;"CodeDesignPlus.Net.Library.Test.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"";"CodeDesignPlus.Net.Library.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\node_modules\@codedesignplus\netcore\src\generators\library\files\tests\CodeDesignPlus.Net.Library.Test\CodeDesignPlus.Net.Library.Test.csproj";"CodeDesignPlus.Net.Library";"CodeDesignPlus.Net.Library.Test.csproj";"ProjectReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core\CodeDesignPlus.Net.Core.csproj";;"CodeDesignPlus.Net.Core.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core\CodeDesignPlus.Net.Core.csproj";;"CodeDesignPlus.Net.Core.csproj";"PackageReference"
"8.0.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core\CodeDesignPlus.Net.Core.csproj";"Microsoft.Extensions.Logging.Abstractions";"CodeDesignPlus.Net.Core.csproj";"PackageReference"
"8.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core\CodeDesignPlus.Net.Core.csproj";"Microsoft.Extensions.Options";"CodeDesignPlus.Net.Core.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core\CodeDesignPlus.Net.Core.csproj";"Microsoft.Extensions.Options.ConfigurationExtensions";"CodeDesignPlus.Net.Core.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core\CodeDesignPlus.Net.Core.csproj";"Microsoft.Extensions.Options.DataAnnotations";"CodeDesignPlus.Net.Core.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core\CodeDesignPlus.Net.Core.csproj";"CodeDesignPlus.Net.Core.Abstractions";"CodeDesignPlus.Net.Core.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core\CodeDesignPlus.Net.Core.csproj";"CodeDesignPlus.Net.Serializers";"CodeDesignPlus.Net.Core.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core\CodeDesignPlus.Net.Core.csproj";"";"CodeDesignPlus.Net.Core.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core\CodeDesignPlus.Net.Core.csproj";"";"CodeDesignPlus.Net.Core.csproj";"ProjectReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core.Abstractions\CodeDesignPlus.Net.Core.Abstractions.csproj";;"CodeDesignPlus.Net.Core.Abstractions.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core.Abstractions\CodeDesignPlus.Net.Core.Abstractions.csproj";"Microsoft.Extensions.Configuration.Abstractions";"CodeDesignPlus.Net.Core.Abstractions.csproj";"PackageReference"
"8.0.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core.Abstractions\CodeDesignPlus.Net.Core.Abstractions.csproj";"Microsoft.Extensions.DependencyInjection.Abstractions";"CodeDesignPlus.Net.Core.Abstractions.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core.Abstractions\CodeDesignPlus.Net.Core.Abstractions.csproj";"";"CodeDesignPlus.Net.Core.Abstractions.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\src\CodeDesignPlus.Net.Core.Abstractions\CodeDesignPlus.Net.Core.Abstractions.csproj";"";"CodeDesignPlus.Net.Core.Abstractions.csproj";"ProjectReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\tests\CodeDesignPlus.Net.Core.Test\CodeDesignPlus.Net.Core.Test.csproj";"coverlet.msbuild";"CodeDesignPlus.Net.Core.Test.csproj";"PackageReference"
"17.10.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\tests\CodeDesignPlus.Net.Core.Test\CodeDesignPlus.Net.Core.Test.csproj";"Microsoft.NET.Test.Sdk";"CodeDesignPlus.Net.Core.Test.csproj";"PackageReference"
"4.20.70";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\tests\CodeDesignPlus.Net.Core.Test\CodeDesignPlus.Net.Core.Test.csproj";"Moq";"CodeDesignPlus.Net.Core.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\tests\CodeDesignPlus.Net.Core.Test\CodeDesignPlus.Net.Core.Test.csproj";"xunit";"CodeDesignPlus.Net.Core.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\tests\CodeDesignPlus.Net.Core.Test\CodeDesignPlus.Net.Core.Test.csproj";"xunit.runner.visualstudio";"CodeDesignPlus.Net.Core.Test.csproj";"PackageReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\tests\CodeDesignPlus.Net.Core.Test\CodeDesignPlus.Net.Core.Test.csproj";"coverlet.collector";"CodeDesignPlus.Net.Core.Test.csproj";"PackageReference"
"8.0.6";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\tests\CodeDesignPlus.Net.Core.Test\CodeDesignPlus.Net.Core.Test.csproj";"Microsoft.EntityFrameworkCore";"CodeDesignPlus.Net.Core.Test.csproj";"PackageReference"
"8.0.6";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\tests\CodeDesignPlus.Net.Core.Test\CodeDesignPlus.Net.Core.Test.csproj";"Microsoft.EntityFrameworkCore.InMemory";"CodeDesignPlus.Net.Core.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\tests\CodeDesignPlus.Net.Core.Test\CodeDesignPlus.Net.Core.Test.csproj";"Microsoft.Extensions.Configuration.Json";"CodeDesignPlus.Net.Core.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\tests\CodeDesignPlus.Net.Core.Test\CodeDesignPlus.Net.Core.Test.csproj";"Microsoft.Extensions.DependencyInjection";"CodeDesignPlus.Net.Core.Test.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\tests\CodeDesignPlus.Net.Core.Test\CodeDesignPlus.Net.Core.Test.csproj";;"CodeDesignPlus.Net.Core.Test.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\tests\CodeDesignPlus.Net.Core.Test\CodeDesignPlus.Net.Core.Test.csproj";"";"CodeDesignPlus.Net.Core.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Core\tests\CodeDesignPlus.Net.Core.Test\CodeDesignPlus.Net.Core.Test.csproj";"CodeDesignPlus.Net.Core";"CodeDesignPlus.Net.Core.Test.csproj";"ProjectReference"
"8.0.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\src\CodeDesignPlus.Net.Criteria\CodeDesignPlus.Net.Criteria.csproj";"Microsoft.Extensions.Logging.Abstractions";"CodeDesignPlus.Net.Criteria.csproj";"PackageReference"
"8.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\src\CodeDesignPlus.Net.Criteria\CodeDesignPlus.Net.Criteria.csproj";"Microsoft.Extensions.Options";"CodeDesignPlus.Net.Criteria.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\src\CodeDesignPlus.Net.Criteria\CodeDesignPlus.Net.Criteria.csproj";"Microsoft.Extensions.Options.ConfigurationExtensions";"CodeDesignPlus.Net.Criteria.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\src\CodeDesignPlus.Net.Criteria\CodeDesignPlus.Net.Criteria.csproj";"Microsoft.Extensions.Options.DataAnnotations";"CodeDesignPlus.Net.Criteria.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\src\CodeDesignPlus.Net.Criteria\CodeDesignPlus.Net.Criteria.csproj";;"CodeDesignPlus.Net.Criteria.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\src\CodeDesignPlus.Net.Criteria\CodeDesignPlus.Net.Criteria.csproj";"CodeDesignPlus.Net.Core.Abstractions";"CodeDesignPlus.Net.Criteria.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\src\CodeDesignPlus.Net.Criteria\CodeDesignPlus.Net.Criteria.csproj";"";"CodeDesignPlus.Net.Criteria.csproj";"ProjectReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\src\CodeDesignPlus.Net.Criteria.Abstractions\CodeDesignPlus.Net.Criteria.Abstractions.csproj";;"CodeDesignPlus.Net.Criteria.Abstractions.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\src\CodeDesignPlus.Net.Criteria.Abstractions\CodeDesignPlus.Net.Criteria.Abstractions.csproj";;"CodeDesignPlus.Net.Criteria.Abstractions.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\src\CodeDesignPlus.Net.Criteria.Abstractions\CodeDesignPlus.Net.Criteria.Abstractions.csproj";"CodeDesignPlus.Net.Core.Abstractions";"CodeDesignPlus.Net.Criteria.Abstractions.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\src\CodeDesignPlus.Net.Criteria.Abstractions\CodeDesignPlus.Net.Criteria.Abstractions.csproj";"";"CodeDesignPlus.Net.Criteria.Abstractions.csproj";"ProjectReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\tests\CodeDesignPlus.Net.Criteria.Test\CodeDesignPlus.Net.Criteria.Test.csproj";"coverlet.msbuild";"CodeDesignPlus.Net.Criteria.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\tests\CodeDesignPlus.Net.Criteria.Test\CodeDesignPlus.Net.Criteria.Test.csproj";"Microsoft.Extensions.Configuration.Json";"CodeDesignPlus.Net.Criteria.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\tests\CodeDesignPlus.Net.Criteria.Test\CodeDesignPlus.Net.Criteria.Test.csproj";"Microsoft.Extensions.DependencyInjection";"CodeDesignPlus.Net.Criteria.Test.csproj";"PackageReference"
"17.10.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\tests\CodeDesignPlus.Net.Criteria.Test\CodeDesignPlus.Net.Criteria.Test.csproj";"Microsoft.NET.Test.Sdk";"CodeDesignPlus.Net.Criteria.Test.csproj";"PackageReference"
"4.20.70";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\tests\CodeDesignPlus.Net.Criteria.Test\CodeDesignPlus.Net.Criteria.Test.csproj";"Moq";"CodeDesignPlus.Net.Criteria.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\tests\CodeDesignPlus.Net.Criteria.Test\CodeDesignPlus.Net.Criteria.Test.csproj";"xunit";"CodeDesignPlus.Net.Criteria.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\tests\CodeDesignPlus.Net.Criteria.Test\CodeDesignPlus.Net.Criteria.Test.csproj";"xunit.runner.visualstudio";"CodeDesignPlus.Net.Criteria.Test.csproj";"PackageReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\tests\CodeDesignPlus.Net.Criteria.Test\CodeDesignPlus.Net.Criteria.Test.csproj";"coverlet.collector";"CodeDesignPlus.Net.Criteria.Test.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\tests\CodeDesignPlus.Net.Criteria.Test\CodeDesignPlus.Net.Criteria.Test.csproj";;"CodeDesignPlus.Net.Criteria.Test.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\tests\CodeDesignPlus.Net.Criteria.Test\CodeDesignPlus.Net.Criteria.Test.csproj";"";"CodeDesignPlus.Net.Criteria.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Criteria\tests\CodeDesignPlus.Net.Criteria.Test\CodeDesignPlus.Net.Criteria.Test.csproj";"CodeDesignPlus.Net.Criteria";"CodeDesignPlus.Net.Criteria.Test.csproj";"ProjectReference"
